Scratch_Weights,Transfer_Weights
-0.054627318,0.049099315
-0.015837416,0.057435255
-0.113993175,0.023989717
-0.08444565,0.077452324
-0.1740038,0.57369286
0.16284513,0.6367849
0.049989898,0.31393358
0.026985705,0.16077687
0.03774304,0.024724776
-0.101261556,-0.12479664
-0.0041644024,-0.33026195
0.05649008,-0.5056203
-0.009407117,-0.7196307
0.13799828,-0.055568818
0.061543867,0.036739063
0.12298214,-0.018648906
0.06905837,-0.048945207
-0.061885428,-0.09257515
-0.13363525,0.0371497
-0.12791826,0.090878725
0.020997724,0.08718496
0.09126415,-0.013024411
-0.18216076,-0.5705864
-0.15662733,-0.5154352
-0.077066526,-0.36060628
0.02042482,-0.13742274
0.13888241,-0.1140128
-0.10032532,0.16291067
-0.108065926,0.35977298
0.03704288,0.5390577
0.0526066,0.5974305
0.1320665,0.075937346
-0.17810307,0.043693915
0.104907475,0.19092612
-0.063786045,-0.24965905
-0.07485679,-0.11943459
0.13200293,0.1856434
0.024282284,-0.23631471
-0.035300653,-0.14406657
-0.177778,0.18164155
-0.13262716,0.12791643
0.18036474,0.09294864
-0.016299695,0.27406788
0.06989307,-0.30291042
0.06884896,-0.15825276
0.04269256,0.21728984
-0.05127446,-0.32550228
0.08349944,-0.2482019
-0.12892586,0.14011198
0.098573074,-0.008814331
-0.05416084,-0.046407577
0.07706884,0.090619825
-0.16164498,-0.20477824
-0.08106471,-0.16192454
0.06352983,0.03682886
0.14005369,-0.19098456
0.089548215,-0.16936576
0.0074799573,0.02184061
-0.17461595,0.036662906
0.14772917,-0.011606001
-0.16138634,-0.34962994
-0.038398053,0.17417236
0.09975598,0.2583797
-0.017769877,-0.33115163
-0.05507996,0.092388496
-0.037056692,0.12463138
-0.043818522,0.021338979
-0.09965256,0.20686121
0.124951646,0.10769667
0.16029316,-0.4865587
-0.021108763,0.37481153
-0.109966315,0.41310003
0.18845853,-0.5149921
-0.17777741,0.09131173
0.13758652,0.038485855
0.16500573,-0.22783184
0.10875395,0.19206168
0.1787566,0.20239204
0.13111804,-0.0892532
-0.000846485,0.13433313
-0.15092018,0.22642432
-0.118791215,-0.30711657
0.089934945,-0.051772732
0.15270102,-0.12876439
-0.022921123,-0.18960111
-0.044510998,-0.014900835
0.06646696,-0.16517682
0.14749923,-0.10787852
-0.07818835,0.1793923
-0.18140002,0.12975909
-0.015209705,-0.17805226
0.108429946,0.06429561
-0.06923626,-0.0045020725
-0.017534034,-0.011491018
-0.12551785,-0.15301885
0.115360394,-0.20918576
0.08419971,0.056806713
0.12728478,0.103061736
-0.1462888,0.14145637
0.16194323,-0.03395586
0.04612264,-0.024348527
0.1204764,-0.035803784
0.18093169,0.1002388
0.101090714,-0.18483232
-0.10891844,-0.1068332
0.0606685,0.17040437
-0.04007267,-0.18093468
-0.0543789,-0.03432016
0.14902519,0.052097388
0.0048530935,-0.15735553
-0.038454354,-0.08464348
-0.046298075,0.17528982
-0.02575655,-0.3611915
0.18013166,-0.33607516
0.11366192,-0.064983495
0.030072851,-0.06576985
0.10700181,-0.24281731
0.1453538,0.052757125
-0.088651694,0.27126575
-0.10407398,0.49414244
-0.1389371,0.31427366
0.045590688,-0.19801615
-0.12608227,-0.2757613
0.10213103,-0.08139574
-0.1745235,0.01351485
-0.06274393,-0.3009012
0.15517226,-0.11228029
0.15879811,0.32494923
0.10759704,0.41937146
-0.10372609,0.12739716
0.08941474,0.010645575
0.042030275,-0.07324666
-0.008602639,0.0035069617
0.09628981,0.082247235
0.065018505,-0.16281398
0.034972515,-0.08188272
0.061444025,0.12306456
-0.116097726,0.17777506
0.08266644,-0.05662672
-0.007972656,0.29864454
0.1605801,0.051054616
0.119305685,-0.2190421
0.0137124285,0.56043136
0.11575683,0.035906646
0.1610287,-0.57207143
0.17722198,0.26757753
-0.103411645,-0.010391043
-0.012958377,-0.41849798
0.07751004,0.47955766
0.17435566,0.0064678593
0.037972666,-0.44238806
0.15306965,0.8543836
-0.039241876,0.057733126
0.15283754,-0.8581053
-0.11172696,0.4894668
0.052817985,0.02041663
0.023709657,-0.63029635
-0.076161444,0.14143585
0.15906534,-0.054974016
-0.0853026,-0.2839296
0.044637408,0.47104782
0.0149575975,0.04445844
0.066767424,-0.5120919
0.1681992,0.32655478
-0.037553288,0.115431584
0.11741977,-0.24385594
0.1716275,-0.11006114
0.12978292,-0.25800037
0.141818,-0.3140786
-0.07435503,0.2750009
-0.17471543,-0.12396166
-0.19102044,0.052162066
-0.0812594,0.23296648
-0.1801337,0.0280801
-0.06841259,0.16737294
0.13539705,0.3038213
-0.08091183,0.07332365
-0.1027634,0.026669735
0.09942504,0.39268062
0.045088973,-0.26790634
0.03217258,0.03807079
-0.006534639,-0.018899035
0.09901498,-0.4144932
-0.09039032,-0.10909428
-0.025069878,0.36586133
-0.1699609,0.5062208
0.16937938,0.4393921
0.13493763,0.03326213
-0.17368053,-0.13686506
0.06338952,0.1635924
-0.08751481,-0.54202265
-0.1325777,-0.5782987
-0.17070895,-0.24233173
0.07974939,0.15636478
0.13880728,0.4396947
0.19083641,0.16037361
-0.017111745,-0.018352257
-0.18704921,-0.044281255
-0.08214995,-0.00912443
0.1640478,-0.1648382
0.13298412,-0.40086362
-0.13662305,-0.11854462
0.11266762,0.23043127
-0.059070714,0.53001076
-0.07739374,0.23413959
-0.090497755,-0.03138542
-0.18356597,0.047478266
-0.13289791,-0.007889766
0.11041391,-0.29929537
-0.16172542,-0.49409047
0.04405083,-0.20704171
0.0026652222,0.05920005
-0.0940795,0.2930306
0.036597624,0.060446087
0.07419368,-0.009477356
0.08562069,-0.023333032
0.0077273617,-0.012746583
0.014386506,-0.07027837
-0.1769936,-0.28124177
-0.043202512,-0.0388256
-0.017955316,-0.06661928
0.13139826,-0.17231862
-0.17661166,-0.086977944
0.0030694574,-0.07385748
0.032575414,-0.15227255
-0.109747425,-0.17876056
-0.19004571,-0.02747379
0.11586993,-0.1476718
0.030431386,-0.08548336
-0.10819031,0.104444675
0.028216558,0.13827726
-0.1795534,0.08011286
-0.051710904,0.24057941
0.18456025,0.31324214
0.1724917,0.12043769
-0.13379176,0.14633359
-0.18787605,0.18135431
0.17469622,0.12645143
-0.1260331,-0.030677006
-0.0065338127,0.004120026
0.06749709,0.10165833
-0.02081903,-0.12232471
-0.18802945,-0.08541512
-0.16599625,0.0005815053
-0.09196076,-0.1437943
0.18411435,-0.13782057
0.12098138,-0.039686922
0.14443038,0.07646507
-0.1000319,-0.24019715
0.03478935,0.3610598
-0.12413918,-0.13982718
-0.046583176,-0.3131523
-0.12856227,0.56120116
0.08329103,-0.09549494
-0.020941218,-0.08709879
-0.09880745,-0.025955029
0.101419196,0.12568593
-0.12587447,-0.61505955
0.17410897,0.08998763
0.0319522,0.11406492
0.113813795,-0.5110127
0.13461837,0.47689494
-0.011968619,0.28365764
-0.07703415,-0.009971572
-0.069671564,-0.05046778
0.1216371,0.25962865
0.14638132,-0.14725497
-0.034677207,0.056897923
0.1792937,0.10233425
-0.02869315,-0.27345142
-0.10304008,0.09175975
-0.12747449,0.11719766
0.11966688,-0.00541806
0.011818397,-0.22756696
-0.05996228,0.20144057
-0.19044337,0.5278643
-0.1625027,0.07546603
-0.1478788,-0.025506007
-0.07377476,0.063551255
0.03240163,0.060200743
0.18668495,-0.29305473
0.1337265,-0.56141543
0.086595625,-0.029048234
-0.18936588,0.34817106
0.107758254,0.76549655
-0.045429934,0.1105112
0.055502754,0.01915289
-0.023031747,0.10960198
-0.13774629,0.017605178
-0.08199661,-0.3956966
0.0061431592,-0.82339877
-0.19047175,-0.17313367
-0.18814221,0.10570506
-0.17947948,0.33576828
0.17276666,-0.13764542
-0.0049564927,0.08762082
-0.017492166,0.11992684
-0.0061738323,-0.044407554
0.08307593,-0.07465029
-0.108784735,-0.32707268
0.07472533,-0.03851306
-0.16006298,0.11696233
-0.108552404,0.10703242
0.17490336,-0.049760215
0.16467044,0.0974598
-0.15867236,-0.06437587
-0.0343777,-0.17374074
0.13258323,-0.08942066
-0.097222075,-0.4262933
0.16878292,-0.27598897
0.08921563,0.1858705
0.08106849,0.29094747
-0.011995232,0.020949554
0.14782996,0.2832397
0.035171583,0.26604193
0.01134217,0.035599936
0.1638875,-0.03151665
0.18789698,-0.26018772
-0.010880397,-0.1548194
-0.13017511,0.11676476
0.18415576,0.15363924
-0.15184274,-0.062499397
0.08154929,0.17796828
-0.15071723,0.10837653
0.11851338,-0.04238023
-0.00980408,-0.05534128
-0.12655549,-0.23671468
0.16290388,-0.16658555
0.1531094,-0.46103936
-0.08469847,-0.5626524
0.14588901,-0.040036216
-0.11740546,-0.11822989
0.0094062,-0.06784726
0.1437924,0.25575742
-0.15913127,0.119815364
0.064954795,0.4873219
0.08279648,0.41021806
0.11605852,-0.58437306
-0.15489662,-0.585718
0.0871429,0.08499711
0.0582,-0.26813614
0.059535906,-0.088386625
-0.1180144,0.43369943
-0.039975327,-0.061133884
0.11195234,0.4857435
-0.1630195,0.53584737
0.053798016,-0.30127406
-0.13497376,-0.21237373
-0.08467142,0.21659026
0.14220439,-0.24066013
0.0024007258,-0.0071643456
-0.110205576,0.3166484
0.014472056,-0.22225346
0.014419886,0.20775536
0.07988906,0.27229762
0.052140262,0.13493833
-0.102238975,-0.014006125
0.15443446,0.005722366
-0.010331398,-0.33556664
-0.010848989,-0.3103226
0.11614005,0.03292003
-0.17125638,0.07656895
0.042326868,0.4642053
0.079182036,-0.0012836542
-0.17771494,0.16769592
0.18151958,-0.05171557
0.020879505,-0.055166874
-0.09495593,-0.48506036
-0.052093253,-0.4431715
-0.088688195,-0.07110229
-0.0353687,0.18008456
0.13362677,0.71259123
0.020060848,0.03566712
0.1474569,0.2525004
0.0069507346,0.14128281
-0.12622195,0.11537738
0.08708967,-0.1966908
-0.1516326,-0.21659522
-0.18214744,0.02079988
-0.10849198,-0.09912303
-0.012006359,0.15312383
0.0885594,-0.21373284
0.0053924564,-0.5921844
-0.1104622,-0.32286617
-0.18634297,0.5668334
-0.18339364,-0.6157776
0.0065043783,0.44552326
0.022727424,0.91613406
0.03988482,-0.7298127
-0.12976678,-0.16002148
0.009325009,0.49687994
0.15251796,0.004988351
-0.09537482,-0.5080675
-0.10996602,-0.27638412
0.11495346,0.2916723
-0.1386564,0.6750467
0.17616907,0.27891177
-0.1641659,-0.08247489
0.03937916,-0.19075945
0.13735022,-0.19833314
-0.03102051,0.6792736
-0.045222633,-0.14813487
-0.017409323,-0.58751285
0.047804873,0.65598935
0.1101986,0.27187207
0.16703133,-0.5812685
-0.14644323,0.4888867
-0.0142777385,-0.15815614
0.0013041288,-0.60499907
-0.11259793,0.08681569
0.04364903,0.68137723
0.074232265,0.2218849
0.15687935,0.040992208
-0.18417034,-0.31018913
-0.16720419,-0.19583237
-0.13040283,0.22299409
0.12091634,-0.3434289
-0.068914436,-0.36786357
0.08886856,0.05274807
0.15082015,1.0212588
0.052745625,0.55253845
-0.142883,-0.14049184
0.08251489,-0.48408055
0.14506035,-0.12948333
-0.012617139,0.11963264
0.09372251,-0.56502146
0.06790786,-0.46806908
0.17103215,-0.34608132
-0.15279292,0.36824223
-0.037444293,0.13302323
0.18635777,-0.17014244
-0.021063544,-0.16643752
0.028299103,0.09783953
-0.085738674,0.16333552
0.1091204,-0.08530578
-0.16844526,-0.016640512
-0.11875638,-0.008343242
0.122935355,0.0012328514
-0.19134927,0.13702832
-0.13321498,-0.07040047
-0.15976885,-0.22131488
0.01241259,0.29203242
-0.09114111,-0.05079457
0.0277549,-0.12226698
0.052727778,0.15186517
0.15528062,0.018498639
-0.024292631,-0.115263
0.18384449,0.018805824
0.105960414,-0.08182408
-0.06973259,-0.43986046
0.10071024,0.12505575
-0.08401182,-0.024811553
-0.15931377,-0.26544744
0.094131485,0.06962465
0.08946349,-0.0006651041
-0.17448273,0.015728258
0.17352688,0.057847098
0.11851552,0.018533804
-0.09741134,-0.06329779
-0.059546,0.33817074
-0.07223628,0.0021378612
-0.09510631,0.029209774
0.16017507,0.19475654
-0.06770543,0.044611707
-0.0027845197,-0.061179575
0.03454396,-0.0013672156
0.0034863565,-0.1297787
-0.040445797,-0.3115621
-0.0006163784,-0.14397693
-0.13632931,-0.027355628
0.044415195,-0.13120611
-0.024753876,-0.03628647
0.009063632,0.16615741
-0.16078186,-0.038585678
0.07961841,0.10806861
0.06816208,-0.07163409
0.038707264,-0.35064054
0.05483921,-0.12068239
0.12500824,-0.0044426764
-0.09395548,-0.15570393
-0.13417213,0.000179405
0.13799003,0.15786864
0.024359874,0.06527516
0.18903485,0.12052809
0.047427043,-0.022444528
-0.032967262,-0.17400107
0.16729094,-0.031406753
0.016126735,0.024238147
0.039495453,-0.062438305
0.12024116,0.028522396
-0.11683039,-0.26971945
0.11664069,-0.28285575
0.08326027,0.044025943
0.071895435,-0.19528715
0.1821144,-0.23125044
-0.16615416,-0.03555876
0.1787629,-0.11859329
-0.09622335,0.022679588
0.015781553,0.16142327
-0.15223755,0.1405791
0.077526756,0.17453304
0.16913325,0.2060926
-0.10326762,0.4273097
0.08512916,0.41397274
0.05594365,0.17570104
0.057152502,0.018283792
0.07163123,0.21976629
-0.16370021,0.016234577
0.09927519,0.097909346
-0.13772203,-0.08278882
-0.13682301,0.026646199
0.08872125,0.01081284
-0.18144609,-0.23789582
-0.092399195,-0.23586944
-0.16677535,-0.076279074
-0.055144012,-0.14730103
-0.059861954,-0.16878755
0.095997855,-0.0430425
0.109183215,-0.23777097
-0.18494123,-0.028935906
-0.012000876,0.043749105
0.03129737,-0.13982807
0.110567965,-0.07525972
0.17573196,0.14036545
0.06699331,0.10928136
-0.09473227,0.14165322
-0.057111207,-0.15114352
-0.11318959,-0.37057605
0.09274598,-0.16154493
-0.14008482,-0.12421823
0.12187604,-0.3423563
-0.14676307,-0.2150989
0.14820603,-0.06253266
0.0018340164,-0.13126181
0.12845494,-0.07577727
0.13951796,0.14227153
-0.08281974,-0.049397342
-0.008032305,0.09845341
0.18172331,0.16378173
-0.12639166,0.0032564327
-0.06566537,0.07467172
-0.13461097,0.15574925
-0.0796297,0.13288194
-0.017450135,0.13193819
0.07767113,0.058774665
0.11714603,-0.058326494
-0.03183414,0.056553394
0.1500617,-0.057547387
0.11255984,0.08661685
-0.049196042,0.26775223
-0.12090152,-0.011258986
0.10088199,0.018039804
-0.0980681,0.06657738
0.17709231,0.082856454
0.03350993,-0.09633433
0.06642527,0.043216996
0.04038633,-0.06276881
-0.015942926,0.0830951
-0.037683096,0.27852285
-0.12474593,0.045831483
0.1666079,0.0408214
0.016547374,0.043062348
-0.057540037,0.2363259
-0.12916628,-0.01860307
-0.12286027,-0.11306731
0.1578527,0.000717224
0.037857063,-0.23301704
-0.16972579,-0.29449314
0.011843472,-0.005305894
0.13294744,-0.32474405
0.12962501,-0.41746548
0.16251469,0.24436168
0.17954111,-0.13366987
0.19055706,-0.019749772
-0.07712886,0.10297526
-0.057293367,-0.40132836
-0.0837846,-0.09361734
0.1678711,0.031310674
0.08013449,0.2786309
-0.17944829,0.04395167
-0.10736333,0.24306196
-0.18658234,-0.27986953
-0.18713483,0.051274907
0.001573466,-0.05109804
-0.14111984,-0.6217942
0.062207047,0.020848777
-0.18452092,-0.037331887
0.030661033,0.38013062
-0.06258586,0.28299454
-0.17387204,0.17463763
-0.14941767,-0.013624053
0.13482271,0.12617904
0.05869775,0.011458733
-0.0022633958,-0.31068915
-0.15558256,0.044263814
-0.15309763,-0.1458098
-0.1233613,0.121001445
-0.1323116,-0.0415796
-0.06531512,-0.107200146
0.06219911,0.19767357
-0.056803007,0.27244484
0.0022954228,0.0060719354
0.11459687,0.18667218
-0.03092133,0.20502922
-0.08539524,-0.24939123
-0.1626628,-0.49033836
0.13748239,-0.03214548
-0.042302202,0.032954704
-0.16573386,0.51740533
-0.111867756,0.54436904
0.043436747,0.036343403
0.03503664,0.29969022
-0.12816036,0.24087985
0.1266185,-0.49325907
0.13594608,-0.85867447
-0.026109442,-0.29094103
0.022753624,-0.023561561
-0.052259717,0.27807698
0.06309086,0.25571787
-0.19077635,0.03533897
-0.06843661,0.23376696
-0.1510175,0.09541213
-0.08088425,-0.22710942
-0.024978248,-0.45154032
0.19015387,-0.19539711
-0.085763134,0.031118074
-0.14769621,-0.22094734
-0.018262483,0.09139965
-0.04286554,0.67728657
0.05505211,-0.18673114
0.0024947643,-0.34516516
-0.15435478,-0.20296746
0.14726144,-0.10756622
-0.049873196,0.31011528
0.020259548,0.29722914
-0.14429112,-0.2860415
-0.120912164,-0.090737
-0.1353442,1.1392043
-0.009236981,-0.2557439
0.0007422144,-0.6660741
0.047304716,-0.14194134
-0.031196037,-0.23279297
-0.049103335,0.20806283
0.036847852,-0.017885666
-0.14916912,-0.06823804
0.04512015,0.11979533
-0.065566055,0.49399564
-0.104447745,-0.114632495
0.11947942,-0.25256047
-0.036624696,-0.23151135
-0.06988142,-0.11804243
-0.07619831,0.17216665
0.16025993,-0.24938212
0.07574062,-0.07176058
-0.080184385,0.06433974
0.12600715,-0.6670427
-0.04067847,0.49196568
0.08284507,0.71265095
0.12504846,-0.27264932
0.15942208,-0.15665533
0.004393087,0.1652996
-0.062084056,-0.48580676
-0.104859136,-0.07145063
-0.017736565,0.22085801
0.14510612,-0.98657227
0.046506755,0.7028983
-0.17040966,1.0774843
-0.021186054,-0.5715719
-0.18452759,-0.21321175
-0.11637188,0.30857697
0.0360888,-0.13433601
-0.090985335,-0.06104372
-0.006106452,-0.008969957
0.18483457,-0.4963699
0.17861825,0.4278436
-0.011879169,0.4580329
-0.15431333,-0.17010053
-0.057316698,-0.08774569
0.18010251,0.061259873
0.18270929,-0.5299143
0.10696628,-0.0012016136
0.036629718,0.28410476
0.013471517,-0.3620521
-0.12553588,0.26510218
0.06394593,0.68677515
-0.032051835,-0.1934623
0.060078043,0.23253326
-0.15042792,0.5448053
-0.10124878,0.070383206
0.17986195,0.031213978
-0.17258826,-0.010995908
-0.099512085,-0.085160926
0.07798535,-0.30715272
0.061071336,-0.09129725
0.09080678,-0.11843546
0.0017950153,-0.4356951
0.13459384,-0.20851006
0.06623992,0.3821675
0.08096719,0.06817495
-0.10029339,-0.34364524
0.10934801,0.43951297
0.12191328,-0.050258707
-0.1487883,-0.36893433
0.05501368,0.42983887
0.17701386,0.023319812
0.104916744,-0.3257161
-0.017869009,0.2834365
-0.025111632,-0.14528282
-0.03229761,0.10305235
-0.018720472,-0.19276857
-0.18110639,0.34855142
-0.06321185,-0.14516051
0.16837993,-0.24442989
0.15215299,0.57677996
0.09401832,-0.52982605
0.0023327032,0.06737812
-0.13771518,-0.376669
-0.1657098,-0.0041072215
-0.087940566,-0.39123955
0.15396202,0.49933282
0.04447762,-0.1305285
-0.11729297,-0.21638237
0.04541587,0.9928844
0.10602954,-0.45664883
0.05307723,0.115050815
-0.0047331764,-0.20265757
-0.10888736,0.079511374
0.10069311,-0.21360992
-0.054528162,0.24926482
0.046536006,-0.025543401
-0.15627253,-0.21112019
-0.14138016,0.45404345
-0.12557286,-0.30802295
0.050306197,0.017562205
0.042366832,-0.30850077
-0.033408318,-0.19137247
0.01948744,-0.06888373
-0.05424249,-0.17342438
-0.13981247,-0.06299248
0.053963013,-0.05548906
-0.103400424,0.51198894
0.100387245,0.28002745
-0.13186921,-0.13614447
-0.16457923,-0.6504223
0.055181775,-0.44666487
-0.17522712,-0.074952975
-0.00085641886,-0.21333303
0.041723795,-0.09724355
0.11180728,0.15456574
-0.13341719,0.9043544
-0.0751144,0.59879035
-0.025993379,-0.19729424
0.047972232,-0.52017736
0.19196026,-0.45883116
0.04315486,0.018312369
-0.060750265,-0.076535895
0.0037316505,-0.04971236
0.026051674,0.1595724
-0.1562818,0.6730024
0.14466439,0.4606487
-0.1471402,0.12918706
-0.14001638,-0.025433762
-0.16476887,0.1414718
0.044577554,-0.27708063
-0.098339826,0.037827015
0.12585346,-0.2453426
-0.102248885,-0.14154124
-0.09182425,-0.28735384
0.035139006,-0.18636513
0.098684,-0.023892002
-0.05705697,0.053350616
-0.08315063,0.006191559
-0.036988415,-0.10304605
0.0559498,0.7107944
-0.05576381,0.06325624
0.05715966,-0.075972006
0.003931543,0.15744594
0.09720624,-0.014274296
-0.14589638,-0.055142302
0.086452715,-0.09155112
0.12940969,-0.032370895
-0.11282599,-0.11006767
-0.19049129,0.36555126
-0.17093076,-0.07349856
0.06270177,0.027179433
-0.14599872,0.07116414
-0.16201036,0.013701286
0.14448272,0.07505708
0.18238792,-0.43068364
-0.049614202,-0.38610914
-0.06913601,0.33109245
-0.17376001,0.06373763
-0.16244641,-0.16041633
0.06502123,0.17718817
0.018509109,0.3453947
-0.13361119,-0.0044418317
0.004558979,-0.13189583
-0.19045714,-0.7329119
0.16535135,-0.5647147
0.008887232,0.38045606
0.18576787,0.10690772
-0.048039086,-0.10736077
-0.080774315,0.29930016
0.15953714,0.5485222
-0.12872283,0.16697381
-0.02162039,-0.10414119
-0.008910839,-0.36465102
-0.10609272,-0.24801794
0.05968643,0.1683415
-0.18101376,0.13272238
0.108646445,0.014741441
0.18082196,0.046320017
-0.13379261,0.283345
-0.084522784,0.087372005
-0.06608791,0.7735077
0.09638312,0.3656685
0.04195867,-0.1955598
0.17633283,0.43997493
0.028689893,0.16310664
-0.16133401,-0.23098977
-0.0055656214,-0.17534342
0.11700065,-0.62629503
0.13314043,-0.5576219
0.01700043,0.073304676
0.05867022,-0.12973927
0.04481952,-0.33608544
0.11310565,0.026574066
-0.12812574,0.26142037
-0.18814361,0.37217957
0.15942168,-0.2944153
-0.030778954,-0.24691118
0.08882444,0.3921008
0.119037814,-0.5609935
0.1800411,-0.45248428
-0.132421,-0.24478702
0.01712778,-0.29642
0.15498297,0.14996074
0.057724718,0.45314133
-0.17827837,-0.068944626
-0.0024157527,0.21934322
-0.17492023,0.7580054
-0.15631516,0.33542168
0.14071317,0.3189694
0.14088203,-0.3075821
0.11156058,0.514076
-0.023821726,0.3242393
-0.056557827,-0.10558924
0.0059816255,0.26089966
-0.15890107,0.08120823
0.08534013,-0.33345178
0.023730028,-0.24990289
-0.05827959,0.039728288
-0.17578542,0.15585531
-0.052288145,-0.31618634
-0.00047982857,-0.36241424
0.040792793,0.1346473
-0.030562453,-0.1745383
0.10679883,-0.2402044
-0.12063071,0.05443743
0.18315993,-0.28206775
-0.16488834,-0.05897963
-0.037955504,-0.014108498
-0.0039190166,-0.13897063
0.084494404,-0.09088699
-0.060537547,0.21146898
-0.029245086,0.011036152
-0.0004749878,0.08048754
-0.07758967,0.21162498
-0.140119,0.12976962
0.15015876,0.30806786
-0.104976624,-0.29603294
-0.02293585,-0.11687283
0.03847445,-0.59768337
-0.16459543,0.14764553
-0.04368601,0.32483882
-0.17291813,-0.08967132
0.13324437,0.2549878
0.18505456,0.35956985
-0.10787741,0.64054227
0.021711491,-0.026035763
0.00254815,-0.37578988
0.1406517,-0.9328002
0.07949092,0.30463168
-0.13144533,0.08341129
-0.09418458,-0.41194025
0.13551866,0.3219779
0.10021156,0.09280193
0.10980223,0.27066675
-0.12394498,-0.25040102
-0.06969114,-0.07077589
-0.18076852,-0.3768589
0.05929495,0.1609825
0.1747153,0.18101785
-0.14854471,-0.12018622
-0.1635847,0.092705764
0.16379298,0.3286864
-0.15157193,0.46423298
0.017364059,0.35948157
-0.1431312,-0.20562944
-0.025370875,-0.17411725
0.18442293,0.1856877
-0.033894386,-0.50298935
-0.0126435915,-0.36923438
0.10829902,-0.048487283
0.15256315,0.07975921
0.13018401,0.32995263
-0.051030565,0.23364256
0.12488534,-0.382314
-0.0789843,-0.23958978
0.16672233,0.26696596
